amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
1,"Nahiri, the Lithomancer",,,"","","","","","oversize",""
1,"Nahiri's Machinations",,,"","","","","","",""
1,"Nahiri's Stoneblades",,,"","","","","","",""
2,"Naiad of Hidden Coves",,,"","","","","","",""
1,"Najeela, the Blade-Blossom",,,"","","","","","",""
2,"Nantuko Husk",,,"","","","","","",""
1,"Nantuko Vigilante",,,"","","","","","",""
1,"Narcomoeba",,,"","","","","","",""
1,"Narset, Enlightened Master",,,"","","","","","",""
1,"Narset, Parter of Veils",,,"","","","","","",""
1,"Narset's Reversal",,,"","","","","","",""
1,"Nascent Metamorph",,,"","C20","","","","",""
1,"Natural Connection",,,"","C20","","","","",""
1,"Natural End",,,"","","","","","",""
7,"Naturalize",,,"","","","","","",""
3,"Nature's Claim",,,"","","","","","",""
2,"Nature's Spiral",,,"","","","","","",""
1,"Nature's Way",,,"","","","","","",""
2,"Navigator's Compass",,,"","","","","","",""
1,"Naya Charm",,,"","","","","","",""
1,"Naya Panorama",,,"","","","","","",""
1,"Nazahn, Revered Bladesmith",,,"","","","","","",""
1,"Near-Death Experience",,,"","","","","","",""
1,"Necrobite",,,"","","","","","",""
1,"Necromancer's Covenant",,,"","","","","","",""
2,"Necromantic Thirst",,,"","","","","","",""
4,"Necropede",,,"","","","","","",""
1,"Necroplasm",,,"","","","","","",""
1,"Necropolis Fiend",,,"","","","","","",""
1,"Necrotic Sliver",,,"","","","","","",""
3,"Necrotic Wound",,,"","","","","","",""
1,"Needletooth Raptor",,,"","","","","","",""
15,"Negate",,,"","","","","","",""
1,"Neheb, Dreadhorde Champion",,,"","","","","","",""
1,"Neheb, the Worthy",,,"","","","","","",""
1,"Nekusar, the Mindrazer",,,"","","","","","",""
1,"Nemesis Mask",,,"","","","","","",""
1,"Nemesis of Mortals",,,"","","","","","",""
1,"Nemesis of Reason",,,"","","","","","",""
1,"Neoform",,,"","","","","","",""
1,"Nephalia Academy",,,"","","","","","",""
1,"Nessian Boar",,,"","","","","","",""
1,"Nessian Hornbeetle",,,"","","","","","",""
1,"Nessian Wanderer",,,"","","","","","",""
1,"Nest of Scarabs",,,"","","","","","",""
1,"Nesting Dragon",,,"","","","","","",""
1,"Nesting Grounds",,,"","C20","","","","",""
1,"Netcaster Spider",,,"","","","","","",""
1,"Nether Void",,,"","","","","","",""
1,"Netherborn Altar",,,"","C20","","","","",""
1,"Netherborn Phalanx",,,"","","","","","",""
1,"Neurok Stealthsuit",,,"","","","","","",""
1,"Neutralizing Blast",,,"","","","","","",""
2,"Never Happened",,,"","","","","","",""
2,"New Benalia",,,"","","","","","",""
1,"New Blood",,,"","","","","","",""
3,"New Horizons",,,"","","","","","",""
1,"New Perspectives",,,"","C20","","","","",""
1,"Nexus Wardens",,,"","","","","","",""
1,"Nezumi Graverobber (Nighteyes the Desecrator)",,,"","CM2","","","","",""
1,"Nezumi Graverobber // Nighteyes the Desecrator",,,"","","","","","",""
1,"Nezumi Shortfang // Stabwhisker the Odious",,,"","","","","","",""
1,"Niambi, Esteemed Speaker",,,"","","","","","",""
1,"Niblis of Frost",,,"","C20","","","","",""
1,"Nicol Bolas, Dragon-God",,,"","","","","","",""
1,"Night Incarnate",,,"","","","","","",""
1,"Night Market Lookout",,,"","","","","","",""
2,"Night's Whisper",,,"","","","","","",""
1,"Nightbird's Clutches",,,"","","","","","",""
2,"Nighthowler",,,"","","","","","",""
1,"Nightmare Shepherd",,,"","","","","","",""
1,"Nightmare Unmaking",,,"","","","","","",""
1,"Nightshade Assassin",,,"","","","","","",""
1,"Nightshade Peddler",,,"","","","","","",""
2,"Nightveil Predator",,,"","","","","","",""
1,"Nightveil Specter",,,"","","","","","",""
1,"Nihil Spellbomb",,,"","","","","","",""
1,"Nikara, Lair Scavenger",,,"","C20","","","","",""
1,"Nim Deathmantle",,,"","","","","","",""
1,"Nimble Mongoose",,,"","","","","","",""
1,"Nimble Obstructionist",,,"","C20","","","","",""
1,"Nimbus Champion",,,"","","","","","",""
1,"Nimbus Swimmer",,,"","","","","","",""
1,"Nine Lives",,,"","","","","","",""
1,"Ninja",,,"","","","","","",""
1,"Ninja of the Deep Hours",,,"","","","","","",""
2,"Ninth Bridge Patrol",,,"","","","","","",""
1,"Nirkana Revenant",,,"","","","","","",""
1,"Nissa, Genesis Mage",,,"","","","","","",""
1,"Nissa, Steward of Elements",,,"","C20","","","","",""
2,"Nissa, Vital Force",,,"","","","","","",""
1,"Nissa, Voice of Zendikar",,,"","","","","","",""
1,"Nissa's Encouragement",,,"","","","","","",""
1,"Nissa's Judgment",,,"","","","","","",""
1,"Nissa's Triumph",,,"","","","","","",""
1,"Niv-Mizzet Reborn",,,"","","","","","",""
1,"Niv-Mizzet, Dracogenius",,,"","","","","","",""
1,"Niv-Mizzet, Parun",,,"","","","","","",""
2,"Niv-Mizzet, the Firemind",,,"","","","","","",""
1,"Niv-Mizzet, the Firemind",,,"","C20","","","","",""
2,"Nivix Guildmage",,,"","","","","","",""
2,"No Escape",,,"","","","","","",""
3,"Nomad Outpost",,,"","","","","","",""
1,"Nomad Outpost",,,"","C20","","","","",""
1,"Nomad Stadium",,,"","","","","","",""
1,"Noosegraf Mob",,,"","","","","","",""
1,"Norn's Annex",,,"","","","","","",""
1,"Notion Rain",,,"","","","","","",""
1,"Nourishing Shoal",,,"","","","","","",""
1,"Novellamental",,,"","","","","","",""
1,"Novice Knight",,,"","","","","","",""
4,"Noxious Dragon",,,"","","","","","",""
1,"Nucklavee",,,"","","","","","",""
1,"Numbing Jellyfish",,,"","","","","","",""
1,"Nylea, Keen-Eyed",,,"","","","","","",""
1,"Nylea's Colossus",,,"","","","","","",""
2,"Nylea's Forerunner",,,"","","","","","",""
2,"Nylea's Huntmaster",,,"","","","","","",""
1,"Nylea's Presence",,,"","","","","","",""
1,"Nyx Lotus",,,"","","","","","",""
1,"Nyx Weaver",,,"","","","","","",""
1,"Nyx Weaver",,,"","C20","","","","",""
1,"Nyxathid",,,"","","","","","",""
1,"Nyxborn Eidolon",,,"","","","","","",""
1,"Nyxborn Rollicker",,,"","","","","","",""
1,"O-Kagachi, Vengeful Kami",,,"","","","","","",""
1,"O-Naginata",,,"","","","","","",""
1,"Oaken Power Suit",,,"","","","","","",""
1,"Oakhame Ranger // Bring Back",,,"","","","","","",""
1,"Oashra Cultivator",,,"","","","","","",""
1,"Oath of Ajani",,,"","","","","","",""
1,"Oath of Druids",,,"","","","","","",""
1,"Oath of Lieges",,,"","","","","","",""
1,"Oath of Teferi",,,"","","","","","",""
1,"Ob Nixilis of the Black Oath",,,"","","","","","oversize",""
2,"Ob Nixilis Reignited",,,"","","","","","",""
2,"Ob Nixilis, the Hate-Twisted",,,"","","","","","",""
2,"Ob Nixilis's Cruelty",,,"","","","","","",""
1,"Obelisk of Urd",,,"","","","","","",""
1,"Obelisk Spider",,,"","","","","","",""
1,"Oblation",,,"","","","","","",""
1,"Obliterate",,,"","","","","","",""
1,"Oblivion Sower",,,"","","","","","",""
1,"Oblivion Stone",,,"","","","","","",""
2,"Oblivion Strike",,,"","","","","","",""
1,"Obscuring Haze",,,"","C20","","","","",""
1,"Obsessive Stitcher",,,"","","","","","",""
1,"Obzedat, Ghost Council",,,"","","","","","",""
1,"Octopus Umbra",,,"","","","","","",""
1,"Odric, Lunarch Marshal",,,"","","","","","",""
1,"Odric, Lunarch Marshal",,,"","C20","","","","",""
1,"Odric, Master Tactician",,,"","","","","","",""
1,"Odric, Master Tactician",,,"","C20","","","","",""
1,"Offalsnout",,,"","","","","","",""
1,"Ogre Battledriver",,,"","","","","","",""
1,"Ohran Frostfang",,,"","","","","","",""
1,"Ojutai Interceptor",,,"","","","","","",""
1,"Ojutai, Soul of Winter",,,"","","","","","",""
1,"Oketra's Last Mercy",,,"","","","","","",""
2,"Oketra's Monument",,,"","","","","","",""
1,"Okk",,,"","","","","","",""
1,"Old Fogey",,,"","UND","","","","",""
1,"Old Guard",,,"","UND","","","","",""
1,"Old Guard",,,"","","","","","",""
1,"Olivia Voldaren",,,"","","","","","",""
1,"Olivia's Dragoon",,,"","","","","","",""
1,"Oloro, Ageless Ascetic",,,"","","","","","",""
1,"Omen Machine",,,"","","","","","",""
2,"Omen of the Dead",,,"","","","","","",""
1,"Omen of the Forge",,,"","","","","","",""
2,"Omen of the Hunt",,,"","","","","","",""
1,"Omen of the Sea",,,"","","","","","",""
1,"Omen of the Sun",,,"","","","","","",""
1,"Omenspeaker",,,"","","","","","",""
1,"Omnath, Locus of Rage",,,"","","","","","",""
1,"Omnibian",,,"","","","","","",""
1,"Omniscience",,,"","","","","","",""
1,"Omnispell Adept",,,"","","","","","",""
2,"On Serra's Wings",,,"","","","","","",""
1,"Once and Future",,,"","","","","","",""
1,"One Thousand Lashes",,,"","","","","","",""
1,"One with the Machine",,,"","","","","","",""
1,"One with the Stars",,,"","","","","","",""
1,"Onward // Victory",,,"","","","","","",""
1,"Oona's Blackguard",,,"","","","","","",""
1,"Oona's Grace",,,"","","","","","",""
3,"Opal Palace",,,"","","","","","",""
3,"Opaline Unicorn",,,"","","","","","",""
1,"Open Fire",,,"","","","","","",""
1,"Open into Wonder",,,"","","","","","",""
1,"Open the Graves",,,"","","","","","",""
1,"Open the Vaults",,,"","","","","","",""
1,"Opportunity",,,"","","","","","",""
15,"Opt",,,"","","","","","",""
4,"Opulent Palace",,,"","","","","","",""
1,"Opulent Palace",,,"","C20","","","","",""
2,"Oracle's Insight",,,"","","","","","",""
1,"Oracle's Vault",,,"","","","","","",""
1,"Oran-Rief Invoker",,,"","","","","","",""
1,"Oran-Rief, the Vastwood",,,"","C20","","","","",""
2,"Orator of Ojutai",,,"","","","","","",""
1,"Orbs of Warding",,,"","","","","","",""
1,"Orcish Cannonade",,,"","","","","","",""
1,"Orcish Oriflamme",,,"","","","","","",""
4,"Orcish Vandal",,,"","","","","","",""
1,"Order of Succession",,,"","","","","","",""
2,"Ordered Migration",,,"","","","","","",""
1,"Ordinary Pony",,,"","UND","","","","",""
1,"Ordinary Pony",,,"","","","","","",""
1,"Oread of Mountain's Blaze",,,"","","","","","",""
2,"Oreskos Explorer",,,"","","","","","",""
1,"Oreskos Sun Guide",,,"","","","","","",""
1,"Orim's Thunder",,,"","","","","","",""
1,"Ornamental Courage",,,"","","","","","",""
1,"Ornery Dilophosaur",,,"","","","","","",""
2,"Ornery Goblin",,,"","","","","","",""
4,"Ornithopter",,,"","","","","","",""
2,"Orzhov Advokist",,,"","","","","","",""
8,"Orzhov Basilica",,,"","","","","","",""
1,"Orzhov Basilica",,,"","C20","","","","",""
1,"Orzhov Charm",,,"","","","","","",""
1,"Orzhov Cluestone",,,"","","","","","",""
1,"Orzhov Enforcer",,,"","","","","","",""
8,"Orzhov Guildgate",,,"","","","","","",""
1,"Orzhov Guildgate",,,"","ELD","","","","",""
1,"Orzhov Locket",,,"","","","","","",""
1,"Orzhov Pontiff",,,"","","","","","",""
1,"Orzhov Signet",,,"","C20","","","","",""
6,"Orzhov Signet",,,"","","","","","",""
2,"Otepec Huntmaster",,,"","","","","","",""
1,"Otherworldly Outburst",,,"","","","","","",""
1,"Otrimi, the Ever-Playful",,,"","C20","","","","",""
1,"Oubliette",,,"","","","","","",""
1,"Oust",,,"","","","","","",""
1,"Out of Bounds",,,"","","","","","",""
1,"Outnumber",,,"","","","","","",""
1,"Outpost Siege",,,"","C20","","","","",""
2,"Outpost Siege",,,"","","","","","",""
1,"Ovalchase Dragster",,,"","","","","","",""
1,"Overbeing of Myth",,,"","","","","","",""
1,"Overgrown Armasaur",,,"","","","","","",""
1,"Overgrown Estate",,,"","","","","","",""
1,"Overgrown Tomb",,,"","","","","","",""
1,"Overgrowth",,,"","","","","","",""
1,"Overrun",,,"","","","","","",""
1,"Overseer of the Damned",,,"","","","","","",""
1,"Oversold Cemetery",,,"","","","","","",""
1,"Overtaker",,,"","","","","","",""
2,"Overwhelming Stampede",,,"","","","","","",""
7,"Pacifism",,,"","","","","","",""
2,"Pack's Favor",,,"","","","","","",""
1,"Padeem, Consul of Innovation",,,"","","","","","",""
1,"Painful Truths",,,"","","","","","",""
1,"Painful Truths",,,"","C20","","","","",""
1,"Painiac",,,"","","","","","",""
1,"Painiac",,,"","UND","","","","",""
1,"Painsmith",,,"","","","","","",""
2,"Painted Bluffs",,,"","","","","","",""
1,"Pako, Arcane Retriever",,,"","C20","","","","",""
2,"Palace Jailer",,,"","","","","","",""
1,"Palace Sentinels",,,"","","","","","",""
2,"Palace Siege",,,"","","","","","",""
1,"Paladin of the Bloodstained",,,"","","","","","",""
1,"Pale Rider of Trostad",,,"","","","","","",""
1,"Paliano, the High City",,,"","","","","","",""
3,"Palladium Myr",,,"","","","","","",""
1,"Pallid Mycoderm",,,"","","","","","",""
1,"Pandemonium",,,"","","","","","",""
1,"Panglacial Wurm",,,"","","","","","",""
1,"Panharmonicon",,,"","","","","","",""
1,"Panic",,,"","","","","","",""
1,"Panic Spellbomb",,,"","","","","","",""
1,"Paper Tiger",,,"","UND","","","","",""
2,"Paradise Druid",,,"","","","","","",""
1,"Paradox Haze",,,"","","","","","",""
2,"Paradoxical Outcome",,,"","","","","","",""
1,"Paragon of Eternal Wilds",,,"","","","","","",""
1,"Paragon of Fierce Defiance",,,"","","","","","",""
2,"Paragon of New Dawns",,,"","","","","","",""
1,"Parallel Thoughts",,,"","","","","","",""
1,"Paralyzing Grasp",,,"","","","","","",""
1,"Parasitic Impetus",,,"","C20","","","","",""
1,"Parhelion II",,,"","","","","","",""
1,"Parhelion Patrol",,,"","","","","","",""
1,"Pariah",,,"","","","","","",""
1,"Party Crasher",,,"","","","","","",""
1,"Passwall Adept",,,"","","","","","",""
2,"Patchwork Gnomes",,,"","","","","","",""
2,"Path of Ancestry",,,"","","","","","",""
1,"Path of Ancestry",,,"","C20","","","","",""
1,"Path of Bravery",,,"","","","","","",""
2,"Path of Peace",,,"","","","","","",""
2,"Path to Exile",,,"","","","","","",""
1,"Pathbreaker Ibex",,,"","","","","","",""
1,"Pathrazer of Ulamog",,,"","","","","","",""
2,"Pathway Arrows",,,"","","","","","",""
1,"Patron of the Moon",,,"","","","","","",""
1,"Patron of the Nezumi",,,"","","","","","",""
1,"Patron of the Vein",,,"","","","","","",""
1,"Pattern of Rebirth",,,"","","","","","",""
1,"Pause for Reflection",,,"","","","","","",""
1,"Pawn of Ulamog",,,"","","","","","",""
1,"Pay No Heed",,,"","","","","","",""
1,"Peace of Mind",,,"","","","","","",""
1,"Peace Strider",,,"","","","","","",""
1,"Peer Pressure",,,"","","","","","",""
2,"Pegasus Courser",,,"","","","","","",""
1,"Pendant of Prosperity",,,"","","","","","",""
1,"Pentad Prism",,,"","","","","","",""
3,"Pentarch Ward",,,"","","","","","",""
1,"Pentavus",,,"","","","","","",""
1,"Penumbra Spider",,,"","","","","","",""
1,"Penumbra Wurm",,,"","","","","","",""
1,"Peregrination",,,"","","","","","",""
2,"Peregrine Drake",,,"","","","","","",""
1,"Peregrine Mask",,,"","","","","","",""
1,"Perilous Myr",,,"","","","","","",""
1,"Pernicious Deed",,,"","","","","","",""
1,"Perplexing Chimera",,,"","","","","","",""
1,"Personal Sanctuary",,,"","","","","","",""
2,"Pestilence",,,"","","","","","",""
2,"Pestilent Haze",,,"","","","","","",""
2,"Pestilent Kathari",,,"","","","","","",""
1,"Pestilent Souleater",,,"","","","","","",""
1,"Pet Project",,,"","","","","","",""
2,"Phage the Untouchable",,,"","","","","","",""
1,"Phalanx Leader",,,"","","","","","",""
1,"Phalanx Tactics",,,"","","","","","",""
1,"Phantom Centaur",,,"","","","","","",""
1,"Phantom General",,,"","","","","","",""
1,"Phantom Nantuko",,,"","","","","","",""
1,"Phantom Nishoba",,,"","","","","","",""
2,"Phantom Warrior",,,"","","","","","",""
1,"Pharagax Giant",,,"","","","","","",""
1,"Pharika's Chosen",,,"","","","","","",""
2,"Pharika's Libation",,,"","","","","","",""
1,"Pharika's Spawn",,,"","","","","","",""
1,"Pheres-Band Tromper",,,"","","","","","",""
1,"Phoenix of Ash",,,"","","","","","",""
1,"Phyresis",,,"","","","","","",""
1,"Phyrexia's Core",,,"","","","","","",""
2,"Phyrexian Altar",,,"","","","","","",""
2,"Phyrexian Arena",,,"","","","","","",""
1,"Phyrexian Delver",,,"","","","","","",""
1,"Phyrexian Hydra",,,"","","","","","",""
2,"Phyrexian Metamorph",,,"","","","","","",""
2,"Phyrexian Plaguelord",,,"","","","","","",""
1,"Phyrexian Processor",,,"","","","","","",""
2,"Phyrexian Rebirth",,,"","","","","","",""
4,"Phyrexian Reclamation",,,"","","","","","",""
1,"Phyrexian Scriptures",,,"","","","","","",""
1,"Phyrexian Scuta",,,"","","","","","",""
2,"Phyrexian Soulgorger",,,"","","","","","",""
1,"Phyrexian Swarmlord",,,"","","","","","",""
4,"Phytoburst",,,"","","","","","",""
1,"Pia and Kiran Nalaar",,,"","","","","","",""
1,"Pia Nalaar",,,"","","","","","",""
2,"Pierce the Sky",,,"","","","","","",""
1,"Pilfering Imp",,,"","","","","","",""
1,"Pilgrim of the Fires",,,"","","","","","",""
5,"Pilgrim's Eye",,,"","","","","","",""
1,"Pillar of Flame",,,"","","","","","",""
3,"Pillory of the Sleepless",,,"","","","","","",""
1,"Pin to the Earth",,,"","","","","","",""
1,"Pinion Feast",,,"","","","","","",""
2,"Pious Interdiction",,,"","","","","","",""
1,"Pious Wayfarer",,,"","","","","","",""
1,"Pippa, Duchess of Dice",,,"","UND","","","","",""
1,"Pir, Imaginative Rascal",,,"","","","","","",""
1,"Piranha Marsh",,,"","","","","","",""
2,"Pirate's Pillage",,,"","","","","","",""
1,"Pistus Strike",,,"","","","","","",""
1,"Pit Fight",,,"","","","","","",""
2,"Pitiless Plunderer",,,"","","","","","",""
1,"Pitiless Pontiff",,,"","","","","","",""
1,"Plagiarize",,,"","","","","","",""
1,"Plague Belcher",,,"","","","","","",""
1,"Plague Myr",,,"","","","","","",""
1,"Plague Stinger",,,"","","","","","",""
1,"Plague Wight",,,"","","","","","",""
2,"Plaguecrafter",,,"","","","","","",""
2,"Plagued Rusalka",,,"","","","","","",""
1,"Plains",,,"","UND","87","","","",""
1,"Plains",,,"","UND","88","","","",""
1,"Planar Bridge",,,"","","","","","",""
1,"Planewide Celebration",,,"","","","","","",""
2,"Plasm Capture",,,"","","","","","",""
1,"Plateau",,,"","","","","","",""
1,"Plated Crusher",,,"","","","","","",""
2,"Platinum Angel",,,"","","","","","",""
1,"Plaxcaster Frogling",,,"","","","","","",""
1,"Play of the Game",,,"","","","","","",""
1,"Plea for Guidance",,,"","","","","","",""
1,"Plea for Power",,,"","","","","","",""
1,"Pledge of Unity",,,"","","","","","",""
1,"Plumeveil",,,"","","","","","",""
3,"Plummet",,,"","","","","","",""
1,"Plunge into Darkness",,,"","","","","","",""
1,"Pointy Finger of Doom",,,"","UND","","","","",""
1,"Poison-Tip Archer",,,"","","","","","",""
2,"Pollenbright Druid",,,"","","","","","",""
2,"Pollenbright Wings",,,"","","","","","",""
1,"Polluted Delta",,,"","","","","","",""
1,"Polluted Mire",,,"","","","","","",""
1,"Polukranos, World Eater",,,"","","","","","",""
1,"Polymorph",,,"","","","","","",""
1,"Polyraptor",,,"","","","","","",""
1,"Ponder",,,"","","","","","",""
2,"Pontiff of Blight",,,"","","","","","",""
1,"Porphyry Nodes",,,"","","","","","",""
1,"Portal Mage",,,"","C20","","","","",""
2,"Portcullis Vine",,,"","","","","","",""
