amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
2,"Phyrexian Soulgorger",,,"","","","","","",""
1,"Phyrexian Swarmlord",,,"","","","","","",""
4,"Phytoburst",,,"","","","","","",""
1,"Pia and Kiran Nalaar",,,"","","","","","",""
1,"Pia Nalaar",,,"","KLD","124","","","",""
1,"Pia Nalaar",,,"","","","","","",""
2,"Pierce the Sky",,,"","","","","","",""
1,"Pilfering Hawk",,,"","","","","","",""
1,"Pilfering Imp",,,"","","","","","",""
1,"Pilgrim of the Ages",,,"","","","","","",""
1,"Pilgrim of the Fires",,,"","","","","","",""
1,"Pilgrim's Eye",,,"","CMR","332","","","",""
5,"Pilgrim's Eye",,,"","C18","214","","","",""
1,"Pilgrim's Eye",,,"","","","","","",""
1,"Pillar of Flame",,,"","","","","","",""
1,"Pillardrop Rescuer",,,"","","","","","",""
1,"Pillardrop Warden",,,"","","","","","",""
3,"Pillory of the Sleepless",,,"","","","","","",""
1,"Pin to the Earth",,,"","","","","","",""
1,"Pinion Feast",,,"","","","","","",""
2,"Pious Interdiction",,,"","","","","","",""
1,"Pious Wayfarer",,,"","","","","","",""
1,"Pippa, Duchess of Dice",,,"","UND","","","","",""
1,"Pir, Imaginative Rascal",,,"","","","","","",""
1,"Piranha Marsh",,,"","","","","","",""
2,"Pirate's Cutlass",,,"","","","","","",""
2,"Pirate's Pillage",,,"","","","","","",""
1,"Pistus Strike",,,"","","","","","",""
1,"Pit Fight",,,"","","","","","",""
2,"Pitiless Plunderer",,,"","","","","","",""
1,"Pitiless Pontiff",,,"","","","","","",""
1,"Plagiarize",,,"","","","","","",""
1,"Plague Belcher",,,"","","","","","",""
1,"Plague Myr",,,"","","","","","",""
1,"Plague Stinger",,,"","","","","","",""
1,"Plague Wight",,,"","","","","","",""
2,"Plaguecrafter",,,"","","","","","",""
2,"Plagued Rusalka",,,"","","","","","",""
1,"Plains",,,"","UND","87","","","",""
1,"Plains",,,"","UND","88","","","",""
1,"Planar Bridge",,,"","","","","","",""
1,"Planar Outburst",,,"","","","","","",""
1,"Planewide Celebration",,,"","","","","","",""
2,"Plasm Capture",,,"","","","","","",""
1,"Plateau",,,"","VMA","308","","","",""
1,"Plated Crusher",,,"","","","","","",""
2,"Platinum Angel",,,"","PLIST","265","","","",""
1,"Plaxcaster Frogling",,,"","GK2","122","","","",""
1,"Plaxcaster Frogling",,,"","","","","","",""
1,"Play of the Game",,,"","","","","","",""
1,"Plea for Guidance",,,"","","","","","",""
1,"Plea for Power",,,"","VMA","87","","","",""
1,"Pledge of Unity",,,"","","","","","",""
1,"Plumb the Forbidden",,,"","","","","","",""
1,"Plumeveil",,,"","","","","","",""
3,"Plummet",,,"","","","","","",""
1,"Plunge into Darkness",,,"","","","","","",""
2,"Poet's Quill",,,"","","","","","",""
1,"Pointy Finger of Doom",,,"","UND","","","","",""
2,"Poison the Cup",,,"","","","","","",""
1,"Poison-Tip Archer",,,"","","","","","",""
1,"Poison-Tip Archer",,,"","M19","220","","","",""
2,"Pollenbright Druid",,,"","","","","","",""
2,"Pollenbright Wings",,,"","","","","","",""
1,"Polluted Delta",,,"","","","","","",""
1,"Polluted Mire",,,"","","","","","",""
1,"Polukranos, World Eater",,,"","","","","","",""
1,"Polymorph",,,"","","","","","",""
1,"Polyraptor",,,"","","","","","",""
1,"Ponder",,,"","C18","96","","","",""
1,"Ponder",,,"","","","","","",""
2,"Pontiff of Blight",,,"","","","","","",""
1,"Porphyry Nodes",,,"","PLC","28","","","",""
1,"Port of Karfell",,,"","","","","","",""
1,"Portal Mage",,,"","C20","","","","",""
2,"Portcullis Vine",,,"","","","","","",""
2,"Portent",,,"","","","","","",""
2,"Portent of Betrayal",,,"","THB","149","","","",""
1,"Portent of Betrayal",,,"","","","","","",""
1,"Possibility Storm",,,"","","","","","",""
1,"Poultrygeist",,,"","UND","","","","",""
1,"Pounce",,,"","","","","","",""
1,"Pouncing Lynx",,,"","","","","","",""
1,"Pouncing Shoreshark",,,"","PLIST","73","","","",""
4,"Powder Keg",,,"","","","","","",""
3,"Power of Fire",,,"","","","","","",""
1,"Practical Research",,,"","","","","","",""
1,"Practiced Tactics",,,"","","","","","",""
1,"Prairie Stream",,,"","","","","","",""
1,"Prairie Stream",,,"","C20","","","","",""
1,"Pramikon, Sky Rampart",,,"","","","","","",""
1,"Prava of the Steel Legion",,,"","","","","","",""
1,"Precinct Captain",,,"","","","","","",""
4,"Precision Bolt",,,"","","","","","",""
1,"Precursor Golem",,,"","","","","","",""
1,"Predator Ooze",,,"","C20","","","","",""
3,"Predator's Howl",,,"","","","","","",""
1,"Predatory Impetus",,,"","C20","","","","",""
1,"Predatory Sliver",,,"","","","","","",""
1,"Predict",,,"","","","","","",""
1,"Preordain",,,"","","","","","",""
2,"Presence of Gond",,,"","","","","","",""
1,"Press into Service",,,"","","","","","",""
1,"Pressure Point",,,"","","","","","",""
8,"Prey Upon",,,"","","","","","",""
2,"Prey's Vengeance",,,"","","","","","",""
1,"Preyseizer Dragon",,,"","PC2","50","","","",""
2,"Price of Betrayal",,,"","","","","","",""
1,"Price of Fame",,,"","","","","","",""
1,"Price of Fame",,,"","","","","","",""
3,"Price of Progress",,,"","","","","","",""
1,"Prickleboar",,,"","","","","","",""
1,"Pride of the Clouds",,,"","","","","","",""
2,"Pride of the Perfect",,,"","","","","","",""
1,"Pridemalkin",,,"","","","","","",""
1,"Priest of the Wakening Sun",,,"","","","","","",""
1,"Priest of Titania",,,"","","","","","",""
1,"Primal Amulet // Primal Wellspring",,,"","","","","","",""
2,"Primal Clay",,,"","","","","","",""
1,"Primal Cocoon",,,"","","","","","",""
2,"Primal Command",,,"","","","","","",""
1,"Primal Empathy",,,"","IKO","200","","","",""
1,"Primal Empathy",,,"","","","","","",""
1,"Primal Growth",,,"","","","","","",""
1,"Primal Might",,,"","","","","","",""
1,"Primal Rage",,,"","","","","","",""
1,"Prime Speaker Zegana",,,"","","","","","",""
1,"Primevals' Glorious Rebirth",,,"","","","","","",""
1,"Primordial Mist",,,"","","","","","",""
1,"Prismari Campus",,,"","","","","","",""
5,"Prismari Campus",,,"","","","","","",""
1,"Prismari Command",,,"","","","","","",""
2,"Prismatic Lens",,,"","UMA","234","","","",""
1,"Prismatic Strands",,,"","","","","","",""
1,"Prismite",,,"","","","","","",""
1,"Prison Realm",,,"","","","","","",""
1,"Prison Realm",,,"","ELD","","","","",""
2,"Pristine Angel",,,"","","","","","",""
1,"Pristine Skywise",,,"","","","","","",""
1,"Pristine Talisman",,,"","","","","","",""
1,"Pristine Talisman",,,"","CM2","211","","","",""
1,"Privileged Position",,,"","","","","","",""
1,"Proclamation of Rebirth",,,"","","","","","",""
1,"Prodigal Pyromancer",,,"","IMA","142","","","",""
1,"Prodigal Sorcerer",,,"","","","","","",""
1,"Profane Command",,,"","C20","","","","",""
1,"Profane Procession // Tomb of the Dusk Rose",,,"","","","","","",""
1,"Profaner of the Dead",,,"","","","","","",""
1,"Professor of Symbology",,,"","","","","","",""
1,"Professor Onyx",,,"","","","","","",""
1,"Professor's Warning",,,"","","","","","",""
3,"Progenitor Mimic",,,"","GK2","123","","","",""
1,"Progenitus",,,"","PLIST","226","","","",""
1,"Prognostic Sphinx",,,"","","","","","",""
1,"Promise of Bunrei",,,"","","","","","",""
1,"Promise of Loyalty",,,"","","","","","",""
1,"Promise of Tomorrow",,,"","","","","","",""
1,"Propaganda",,,"","","","","","",""
1,"Propaganda",,,"","C20","","","","",""
1,"Proper Laboratory Attire",,,"","","","","","",""
1,"Prophet of Kruphix",,,"","","","","","",""
1,"Prophetic Bolt",,,"","C20","","","","",""
4,"Prophetic Prism",,,"","","","","","",""
2,"Prophetic Prism",,,"","JMP","478","","","",""
1,"Prosperous Pirates",,,"","","","","","",""
1,"Protean Hulk",,,"","","","","","",""
1,"Protean Hydra",,,"","","","","","",""
1,"Proteus Staff",,,"","","","","","",""
1,"Prototype Portal",,,"","","","","","",""
1,"Proud Mentor",,,"","","","","","",""
3,"Provoke",,,"","VMA","225","","","",""
1,"Prowess of the Fair",,,"","","","","","",""
2,"Prowler's Helm",,,"","","","","","",""
1,"Prowling Felidar",,,"","","","","","",""
1,"Prowling Serpopard",,,"","AKR","209","","","",""
2,"Prying Blade",,,"","","","","","",""
1,"Prying Eyes",,,"","","","","","",""
1,"Psychic Battle",,,"","","","","","",""
1,"Psychic Impetus",,,"","C20","","","","",""
1,"Psychic Symbiont",,,"","","","","","",""
2,"Psychosis Crawler",,,"","","","","","",""
1,"Psychosis Crawler",,,"","C20","","","","",""
1,"Public Execution",,,"","","","","","",""
1,"Puca's Mischief",,,"","","","","","",""
1,"Pull from Tomorrow",,,"","AKR","74","","","",""
1,"Pulse of Murasa",,,"","","","","","",""
6,"Pulse of Murasa",,,"","M20","189","","","",""
1,"Puppet's Verdict",,,"","PLIST","149","","","",""
1,"Purify the Grave",,,"","","","","","",""
1,"Purphoros, God of the Forge",,,"","","","","","",""
2,"Pursue Glory",,,"","AKR","172","","","",""
1,"Pursued Whale",,,"","","","","","",""
2,"Putrefy",,,"","","","","","",""
8,"Putrefy",,,"","C20","228","","","",""
1,"Putrefy",,,"","C20","","","","",""
1,"Pyramid of the Pantheon",,,"","","","","","",""
1,"Pyre Hound",,,"","","","","","",""
1,"Pyrewild Shaman",,,"","MM3","106","","","",""
1,"Pyrite Spellbomb",,,"","MMA","212","","","",""
1,"Pyroclasm",,,"","","","","","",""
1,"Pyroconvergence",,,"","","","","","",""
1,"Pyrohemia",,,"","","","","","",""
1,"Pyromancer's Goggles",,,"","","","","","",""
1,"Pyromatics",,,"","","","","","",""
1,"Pyxis of Pandemonium",,,"","","","","","",""
1,"Qasali Slingers",,,"","","","","","",""
1,"Quag Vampires",,,"","","","","","",""
1,"Quandrix Apprentice",,,"","","","","","",""
3,"Quandrix Campus",,,"","","","","","",""
1,"Quandrix Campus",,,"","","","","","",""
1,"Quandrix Command",,,"","","","","","",""
1,"Quandrix Cultivator",,,"","","","","","",""
1,"Quarantine Field",,,"","","","","","",""
1,"Quarry Beetle",,,"","","","","","",""
1,"Quarry Hauler",,,"","AKR","210","","","",""
1,"Quasiduplicate",,,"","","","","","",""
1,"Queen's Commission",,,"","","","","","",""
1,"Quench",,,"","","","","","",""
1,"Quest for the Goblin Lord",,,"","","","","","",""
2,"Quest for the Gravelord",,,"","","","","","",""
1,"Quicken",,,"","","","","","",""
2,"Quicksand",,,"","","","","","",""
1,"Quicksilver Amulet",,,"","","","","","",""
1,"Quicksmith Genius",,,"","","","","","",""
1,"Quicksmith Genius",,,"","KLD","125","","","",""
1,"Quiet Disrepair",,,"","","","","","",""
1,"Quilled Sliver",,,"","","","","","",""
1,"Quillspike",,,"","","","","","",""
1,"Quintorius, Field Historian",,,"","","","","","",""
1,"Quirion Dryad",,,"","","","","","",""
2,"Rabid Bite",,,"","","","","","",""
1,"Radha, Heart of Keld",,,"","","","","","",""
1,"Radiant Fountain",,,"","","","","","",""
3,"Radiant Fountain",,,"","M21","248","","","",""
1,"Radiant Performer",,,"","","","","","",""
1,"Radiant Purge",,,"","","","","","",""
1,"Radiant, Serra Archangel",,,"","","","","","",""
1,"Radiating Lightning",,,"","","","","","",""
1,"Radical Idea",,,"","","","","","",""
2,"Raff Capashen, Ship's Mage",,,"","","","","","",""
1,"Rafiq of the Many",,,"","","","","","",""
1,"Rage Forger",,,"","","","","","",""
1,"Rage Reflection",,,"","SHM","104","","","",""
1,"Rage Thrower",,,"","","","","","",""
1,"Rage-Scarred Berserker",,,"","","","","","",""
1,"Raging Goblin",,,"","","","","","",""
1,"Raging Regisaur",,,"","","","","","",""
2,"Raid Bombardment",,,"","","","","","",""
1,"Raiders' Karve",,,"","","","","","",""
1,"Rain of Revelation",,,"","","","","","",""
1,"Rain of Rust",,,"","","","","","",""
1,"Rain of Thorns",,,"","","","","","",""
1,"Raise the Alarm",,,"","","","","","",""
1,"Raise the Alarm",,,"","JMP","129","","","",""
1,"Raise the Draugr",,,"","","","","","",""
1,"Raised by Wolves",,,"","","","","","",""
2,"Rakdos Cackler",,,"","","","","","",""
10,"Rakdos Carnarium",,,"","","","","","",""
1,"Rakdos Carnarium",,,"","C20","","","","",""
2,"Rakdos Charm",,,"","GK2","68","","","",""
1,"Rakdos Cluestone",,,"","","","","","",""
1,"Rakdos Drake",,,"","","","","","",""
1,"Rakdos Firewheeler",,,"","","","","","",""
9,"Rakdos Guildgate",,,"","","","","","",""
2,"Rakdos Guildmage",,,"","","","","","",""
1,"Rakdos Ickspitter",,,"","","","","","",""
1,"Rakdos Keyrune",,,"","","","","","",""
1,"Rakdos Locket",,,"","","","","","",""
1,"Rakdos Pit Dragon",,,"","","","","","",""
2,"Rakdos Ragemutt",,,"","","","","","",""
1,"Rakdos Ringleader",,,"","","","","","",""
2,"Rakdos Shred-Freak",,,"","","","","","",""
3,"Rakdos Signet",,,"","","","","","",""
1,"Rakdos Signet",,,"","C20","","","","",""
1,"Rakdos the Defiler",,,"","","","","","",""
1,"Rakdos, Lord of Riots",,,"","GK2","52","","","",""
1,"Rakdos's Return",,,"","","","","","",""
1,"Rakish Heir",,,"","","","","","",""
1,"Rakshasa Debaser",,,"","","","","","",""
1,"Ral Zarek",,,"","","","","","",""
1,"Ral, Caller of Storms",,,"","","","","","",""
1,"Ral, Storm Conduit",,,"","","","","","",""
1,"Ral's Dispersal",,,"","","","","","",""
1,"Ral's Outburst",,,"","","","","","",""
3,"Ral's Staticaster",,,"","","","","","",""
2,"Rally of Wings",,,"","","","","","",""
2,"Rally the Peasants",,,"","","","","","",""
1,"Rally the Righteous",,,"","","","","","",""
1,"Rallying Roar",,,"","","","","","",""
1,"Rambunctious Mutt",,,"","","","","","",""
1,"Ramos, Dragon Engine",,,"","C17","55","","","",""
1,"Rampage of the Valkyries",,,"","","","","","",""
1,"Rampaging Baloths",,,"","ZNC","77","","","",""
2,"Rampaging Baloths",,,"","ZNC","77","","","",""
1,"Rampaging Baloths",,,"","ZNC","","","","",""
1,"Rampaging Baloths",,,"","","","","","",""
1,"Rampaging Ferocidon",,,"","","","","","",""
1,"Rampant Growth",,,"","DDS","48","","","",""
1,"Rampant Growth",,,"","CMR","","","","",""
1,"Rampant Growth",,,"","","","","","",""
1,"Rampant Growth",,,"","","","","","",""
1,"Ramunap Excavator",,,"","AKR","211","","","",""
1,"Ramunap Excavator",,,"","CMR","","","","",""
3,"Ramunap Ruins",,,"","AKR","326","","","",""
1,"Ranar the Ever-Watchful",,,"","","","","","",""
1,"Rancid Rats",,,"","","","","","",""
5,"Rancor",,,"","","","","","",""
4,"Ranger's Guile",,,"","","","","","",""
1,"Ransack the Lab",,,"","","","","","",""
1,"Rapacious Dragon",,,"","","","","","",""
3,"Rapid Hybridization",,,"","GK2","109","","","",""
1,"Rapid Hybridization",,,"","","","","","",""
2,"Rapid Prototyper",,,"","","","","","",""
1,"Rashmi, Eternities Crafter",,,"","","","","","",""
1,"Rashmi, Eternities Crafter",,,"","C20","","","","",""
3,"Rat Colony",,,"","","","","","",""
1,"Ratcatcher",,,"","","","","","",""
1,"Ratchet Bomb",,,"","M14","215","","","",""
1,"Rattleclaw Mystic",,,"","","","","","",""
1,"Raugrin Crystal",,,"","","","","","",""
1,"Ravager Wurm",,,"","","","","","",""
1,"Ravager's Mace",,,"","","","","","",""
1,"Raven Wings",,,"","","","","","",""
2,"Ravenform",,,"","","","","","",""
1,"Ravenous Gigantotherium",,,"","C20","","","","",""
1,"Ravenous Slime",,,"","","","","","",""
2,"Ravenous Trap",,,"","FMB1","42","","","",""
1,"Ray of Dissolution",,,"","","","","","",""
1,"Ray of Distortion",,,"","","","","","",""
1,"Ray of Revelation",,,"","","","","","",""
1,"Rayami, First of the Fallen",,,"","","","","","",""
1,"Razaketh's Rite",,,"","","","","","",""
1,"Razia, Boros Archangel",,,"","","","","","",""
1,"Reach of Branches",,,"","","","","","",""
2,"Read the Bones",,,"","C17","122","","","",""
1,"Read the Tides",,,"","","","","","",""
1,"Reality Scramble",,,"","","","","","",""
2,"Reality Shift",,,"","PLIST","75","","","",""
1,"Really Epic Punch",,,"","","","","","",""
1,"Realm Seekers",,,"","","","","","",""
1,"Reaper from the Abyss",,,"","","","","","",""
1,"Reaper of Night // Harvest Fear",,,"","","","","","",""
1,"Reaper of the Wilds",,,"","","","","","",""
1,"Reason // Believe",,,"","AKR","253","","","",""
1,"Reassembling Skeleton",,,"","","","","","",""
1,"Rebbec, Architect of Ascension",,,"","","","","","",""
2,"Rebuke",,,"","","","","","",""
2,"Reckless Bushwhacker",,,"","","","","","",""
3,"Reckless Charge",,,"","","","","","",""
2,"Reckless Fireweaver",,,"","","","","","",""
1,"Reckless Reveler",,,"","","","","","",""
2,"Reckless Scholar",,,"","","","","","",""
2,"Reckless Spite",,,"","E01","37","","","",""
1,"Reckless Spite",,,"","","","","","",""
2,"Reckless Wurm",,,"","UMA","144","","","",""
1,"Reclaim",,,"","","","","","",""
2,"Reclaim the Wastes",,,"","","","","","",""
1,"Reclaiming Vines",,,"","","","","","",""
1,"Reclamation Sage",,,"","C20","","","","",""
2,"Reclamation Sage",,,"","C20","186","","","",""
4,"Reclamation Sage",,,"","","","","","",""
1,"Reclamation Sage",,,"","CMR","","","","",""
2,"Recollect",,,"","","","","","",""
1,"Reconnaissance Mission",,,"","","","","","",""
1,"Reconstruct History",,,"","","","","","",""
1,"Reconstruct History",,,"","","","","","",""
1,"Record Store",,,"","","","","","",""
5,"Recover",,,"","","","","","",""
1,"Redirect",,,"","","","","","",""
1,"Reduce in Stature",,,"","","","","","",""
1,"Reduce to Memory",,,"","","","","","",""
1,"Reef Worm",,,"","","","","","",""
1,"Refibrillator",,,"","","","","","",""
1,"Reflecting Pool",,,"","","","","","",""
1,"Reflective Golem",,,"","","","","","",""
2,"Reflector Mage",,,"","","","","","",""
3,"Refurbish",,,"","","","","","",""
1,"Refuse // Cooperate",,,"","AKR","255","","","",""
1,"Regal Caracal",,,"","PLIST","29","","","",""
1,"Regal Force",,,"","","","","","",""
1,"Regna, the Redeemer",,,"","","","","","",""
1,"Regna's Sanction",,,"","","","","","",""
1,"Regrowth",,,"","","","","","",""
1,"Reign of the Pit",,,"","VMA","138","","","",""
1,"Reins of Power",,,"","","","","","",""
1,"Reinterpret",,,"","","","","","",""
1,"Reito Lantern",,,"","","","","","",""
1,"Reiver Demon",,,"","","","","","",""
1,"Reject",,,"","","","","","",""
2,"Rejuvenating Springs",,,"","","","","","",""
1,"Release the Ants",,,"","","","","","",""
1,"Release the Gremlins",,,"","","","","","",""
1,"Relentless Advance",,,"","","","","","",""
1,"Relentless Assault",,,"","","","","","",""
2,"Relentless Assault",,,"","DDT","54","","","",""
1,"Relentless Hunter",,,"","","","","","",""
2,"Relentless Pursuit",,,"","","","","","",""
1,"Relentless Rats",,,"","PLIST","112","","","",""
1,"Relic Amulet",,,"","","","","","",""
1,"Relic Axe",,,"","","","","","",""
2,"Relic Crush",,,"","","","","","",""
1,"Relic Golem",,,"","","","","","",""
1,"Relic Robber",,,"","","","","","",""
2,"Relic Seeker",,,"","","","","","",""
1,"Relic Vial",,,"","","","","","",""
1,"Reliquary Tower",,,"","","","","","",""
1,"Reliquary Tower",,,"","C20","","","","",""
6,"Reliquary Tower",,,"","C20","301","","","",""
1,"Reliquary Tower",,,"","CMR","","","","",""
1,"Remember the Fallen",,,"","NPH","21","","","",""
1,"Remote Isle",,,"","C20","","","","",""
1,"Renata, Called to the Hunt",,,"","","","","","",""
1,"Render Silent",,,"","","","","","",""
1,"Renegade Freighter",,,"","","","","","",""
